"cdr_ID","calldate","sipcallerip_country_code","sipcalledip_country_code","caller_number_country_code","called_number_country_code"
76100859,"2018-05-01 00:12:41","CA","CA","CA","CA"
76100855,"2018-05-01 00:12:42","CA","CA","CA","CA"
76100863,"2018-05-01 00:12:46","CA","CA","CA","CA"
76101020,"2018-05-01 00:12:49","CA","CA","CA","CA"
76101024,"2018-05-01 00:12:49","CA","CA","CA","CA"
76100853,"2018-05-01 00:12:50","CA","CA","CA","CA"
76100856,"2018-05-01 00:12:50","CA","CA","CA","CA"
76100854,"2018-05-01 00:12:51","CA","CA","CA","CA"
76100857,"2018-05-01 00:12:51","CA","CA","CA","CA"
76101018,"2018-05-01 00:12:51","CA","CA","CA","CA"
76101022,"2018-05-01 00:12:51","CA","CA","CA","CA"
76100870,"2018-05-01 00:12:57","CA","CA","CA","CA"
76100879,"2018-05-01 00:12:58","CA","US","CA","CA"
76100877,"2018-05-01 00:13:07","CA","CA","CA","CA"
76101304,"2018-05-01 00:13:21","CA","CA","CA","CA"
76100881,"2018-05-01 00:13:22","CA","CA","CA","CA"
76100964,"2018-05-01 00:13:22","CA","CA","CA","CA"
76101308,"2018-05-01 00:13:22","CA","CA","CA","CA"
76100883,"2018-05-01 00:13:23","CA","CA","CA","CA"
76100884,"2018-05-01 00:13:23","CA","CA","CA","CA"
76100965,"2018-05-01 00:13:24","CA","CA","CA","X1"
76100882,"2018-05-01 00:13:29","CA","CA","CA","CA"
76101303,"2018-05-01 00:13:31","CA","CA","CA","CA"
76101307,"2018-05-01 00:13:31","CA","CA","CA","CA"
76100968,"2018-05-01 00:13:32","CA","CA","CA","X1"
76100971,"2018-05-01 00:13:32","CA","CA","CA","X1"
76100886,"2018-05-01 00:13:34","CA","CA","CA","CA"
76101061,"2018-05-01 00:13:38","CA","CA","CA","CA"
76100888,"2018-05-01 00:13:43","CA","CA","CA","CA"
76100889,"2018-05-01 00:13:43","CA","CA","CA","CA"
76100892,"2018-05-01 00:13:44","CA","CA","CA","CA"
76100894,"2018-05-01 00:13:44","CA","CA","CA","CA"
76100890,"2018-05-01 00:13:45","CA","CA","CA","CA"
76100899,"2018-05-01 00:13:57","US","CA","US","US"
76100902,"2018-05-01 00:13:57","US","CA","US","US"
76100895,"2018-05-01 00:13:58","CA","CA","CA","CA"
76101064,"2018-05-01 00:13:58","CA","CA","CA","CA"
76100893,"2018-05-01 00:14:07","CA","CA","CA","CA"
76100896,"2018-05-01 00:14:07","CA","CA","CA","CA"
76101056,"2018-05-01 00:14:07","CA","CA","CA","CA"
76101059,"2018-05-01 00:14:07","CA","CA","CA","CA"
76100891,"2018-05-01 00:14:12","FR","US","CA","SE"
76100907,"2018-05-01 00:14:17","US","CA","CA","CA"
76100908,"2018-05-01 00:14:17","CA","CA","CA","CA"
76100909,"2018-05-01 00:14:17","US","CA","CA","CA"
76100910,"2018-05-01 00:14:17","CA","CA","CA","CA"
76100928,"2018-05-01 00:14:24","CA","CA","CA","CA"
76100905,"2018-05-01 00:14:25","CA","CA","CA","CA"
76100906,"2018-05-01 00:14:26","CA","CA","CA","CA"
76100927,"2018-05-01 00:14:26","CA","CA","CA","CA"
76100923,"2018-05-01 00:14:35","CA","CA","CA","CA"
76100930,"2018-05-01 00:14:35","CA","CA","CA","CA"
76100943,"2018-05-01 00:14:37","CA","CA","CA","CA"
76100942,"2018-05-01 00:14:39","CA","CA","CA","CA"
76100919,"2018-05-01 00:14:41","CA","CA","CA","CA"
76100918,"2018-05-01 00:14:43","CA","CA","CA","CA"
76100936,"2018-05-01 00:14:48","CA","CA","CA","CA"
76100948,"2018-05-01 00:14:48","CA","CA","CA","CA"
76100911,"2018-05-01 00:14:51","CA","CA","CA","CA"
76100912,"2018-05-01 00:14:51","CA","CA","CA","CA"
76100966,"2018-05-01 00:14:55","CA","CA","CA","CA"
76100967,"2018-05-01 00:14:56","CA","CA","CA","CA"
76100917,"2018-05-01 00:14:57","CA","CA","CA","CA"
76100925,"2018-05-01 00:14:58","CA","CA","CA","CA"
76100926,"2018-05-01 00:14:58","CA","CA","CA","CA"
76100913,"2018-05-01 00:15:03","US","CA","US","US"
76100920,"2018-05-01 00:15:03","US","CA","US","US"
76100916,"2018-05-01 00:15:04","CA","CA","CA","CA"
76100970,"2018-05-01 00:15:05","CA","CA","CA","CA"
76100973,"2018-05-01 00:15:05","CA","CA","CA","CA"
76100929,"2018-05-01 00:15:09","CA","CA","CA","CA"
76100931,"2018-05-01 00:15:16","CA","CA","CA","CA"
76100949,"2018-05-01 00:15:16","US","CA","US","X1"
76100951,"2018-05-01 00:15:16","US","CA","US","X1"
76100915,"2018-05-01 00:15:17","CA","CA","CA","CA"
76101495,"2018-05-01 00:15:23","CA","CA","CA","CA"
76101499,"2018-05-01 00:15:23","CA","CA","CA","CA"
76100914,"2018-05-01 00:15:25","CA","CA","CA","CA"
76100921,"2018-05-01 00:15:25","CA","CA","CA","CA"
76100922,"2018-05-01 00:15:25","CA","CA","CA","CA"
76100924,"2018-05-01 00:15:25","CA","CA","CA","CA"
76101496,"2018-05-01 00:15:26","CA","CA","CA","CA"
76101500,"2018-05-01 00:15:26","CA","CA","CA","CA"
76100945,"2018-05-01 00:15:29","CA","CA","CA","X1"
76100947,"2018-05-01 00:15:30","CA","CA","CA","X1"
76100953,"2018-05-01 00:15:30","CA","CA","CA","CA"
76100954,"2018-05-01 00:15:31","CA","US","CA","CA"
76100955,"2018-05-01 00:15:33","CA","CA","CA","CA"
76100944,"2018-05-01 00:15:38","CA","CA","CA","CA"
76100938,"2018-05-01 00:15:39","CA","CA","CA","CA"
76100940,"2018-05-01 00:15:39","CA","CA","CA","CA"
76100932,"2018-05-01 00:15:42","CA","CA","X1","CA"
76100939,"2018-05-01 00:15:49","CA","CA","X1","CA"
76100956,"2018-05-01 00:15:49","CA","CA","CA","CA"
76100957,"2018-05-01 00:15:50","CA","CA","CA","CA"
76101100,"2018-05-01 00:15:50","CA","CA","CA","CA"
76101101,"2018-05-01 00:15:52","CA","CA","CA","CA"
76100960,"2018-05-01 00:15:54","US","CA","CA","CA"
76100962,"2018-05-01 00:15:54","US","CA","CA","CA"
76100961,"2018-05-01 00:15:55","CA","CA","CA","CA"
76100963,"2018-05-01 00:15:55","CA","CA","CA","CA"
76100978,"2018-05-01 00:15:56","CA","CA","CA","CA"
76100975,"2018-05-01 00:15:59","CA","CA","CA","CA"
76101102,"2018-05-01 00:15:59","CA","CA","CA","CA"
76101104,"2018-05-01 00:15:59","CA","CA","CA","CA"
76101103,"2018-05-01 00:16:00","CA","CA","CA","CA"
76101105,"2018-05-01 00:16:00","CA","CA","CA","CA"
76100937,"2018-05-01 00:16:01","FR","US","CA","SE"
76100950,"2018-05-01 00:16:02","CA","US","US","US"
76100952,"2018-05-01 00:16:02","CA","US","US","US"
76100969,"2018-05-01 00:16:07","CA","CA","CA","CA"
76100972,"2018-05-01 00:16:07","CA","CA","CA","CA"
76100994,"2018-05-01 00:16:17","CA","CA","CA","CA"
76100984,"2018-05-01 00:16:22","US","CA","US","X1"
76100986,"2018-05-01 00:16:22","US","CA","US","X1"
76100976,"2018-05-01 00:16:33","CA","CA","CA","CA"
76100977,"2018-05-01 00:16:35","CA","CA","CA","CA"
76101003,"2018-05-01 00:16:35","FR","US","CA","CA"
76100959,"2018-05-01 00:16:36","FR","US","CA","CA"
76100974,"2018-05-01 00:16:36","US","CA","US","X1"
76100979,"2018-05-01 00:16:36","US","CA","US","X1"
76100990,"2018-05-01 00:16:36","CA","CA","CA","CA"
76100993,"2018-05-01 00:16:36","CA","CA","CA","CA"
76100958,"2018-05-01 00:16:37","FR","US","CA","CA"
76101004,"2018-05-01 00:16:37","FR","US","CA","CA"
76101054,"2018-05-01 00:16:44","CA","CA","CA","JM"
76100997,"2018-05-01 00:16:45","CA","CA","CA","CA"
76101000,"2018-05-01 00:16:45","CA","CA","CA","CA"
76101050,"2018-05-01 00:16:46","CA","CA","CA","JM"
76101073,"2018-05-01 00:16:48","CA","CA","CA","CA"
76101074,"2018-05-01 00:16:49","CA","CA","CA","CA"
76101040,"2018-05-01 00:16:54","CA","US","CA","JM"
76101045,"2018-05-01 00:16:54","CA","US","CA","JM"
76101068,"2018-05-01 00:16:58","CA","CA","CA","CA"
76101070,"2018-05-01 00:16:58","CA","CA","CA","CA"
76100988,"2018-05-01 00:16:59","CA","CA","CA","CA"
76100980,"2018-05-01 00:17:02","US","CA","US","US"
76100981,"2018-05-01 00:17:02","CA","US","US","US"
76100982,"2018-05-01 00:17:02","US","CA","US","US"
76100983,"2018-05-01 00:17:02","CA","US","US","US"
76100985,"2018-05-01 00:17:08","CA","US","US","US"
76100987,"2018-05-01 00:17:08","CA","US","US","US"
76100995,"2018-05-01 00:17:09","CA","CA","CA","CA"
76100991,"2018-05-01 00:17:11","CA","CA","CA","CA"
76100996,"2018-05-01 00:17:20","CA","CA","CA","CA"
76100999,"2018-05-01 00:17:20","CA","CA","CA","CA"
76101019,"2018-05-01 00:17:29","CA","CA","CA","CA"
76101023,"2018-05-01 00:17:29","CA","CA","CA","CA"
76101017,"2018-05-01 00:17:31","CA","CA","CA","CA"
76101021,"2018-05-01 00:17:31","CA","CA","CA","CA"
76101027,"2018-05-01 00:17:39","CA","CA","CA","CA"
76101005,"2018-05-01 00:17:45","FR","US","CA","SE"
76101006,"2018-05-01 00:17:45","CA","CA","CA","CA"
76101150,"2018-05-01 00:17:45","CA","CA","CA","CA"
76101007,"2018-05-01 00:17:47","CA","CA","CA","CA"
76101149,"2018-05-01 00:17:47","CA","CA","CA","CA"
76101151,"2018-05-01 00:17:56","CA","CA","CA","CA"
76101152,"2018-05-01 00:17:56","CA","CA","CA","CA"
76101008,"2018-05-01 00:18:05","CA","CA","CA","CA"
76101010,"2018-05-01 00:18:07","CA","CA","CA","CA"
76101011,"2018-05-01 00:18:15","CA","CA","CA","CA"
76101012,"2018-05-01 00:18:15","CA","CA","CA","CA"
76101009,"2018-05-01 00:18:17","CA","CA","CA","CA"
76101028,"2018-05-01 00:18:24","CA","CA","CA","CA"
76101013,"2018-05-01 00:18:26","CA","CA","CA","X1"
76101029,"2018-05-01 00:18:26","CA","CA","CA","CA"
76101014,"2018-05-01 00:18:28","CA","CA","CA","X1"
76101025,"2018-05-01 00:18:35","CA","CA","CA","CA"
76101026,"2018-05-01 00:18:35","CA","CA","CA","CA"
76101066,"2018-05-01 00:18:41","CA","CA","CA","X1"
76101065,"2018-05-01 00:18:42","CA","CA","CA","X1"
76101088,"2018-05-01 00:19:02","CA","CA","CA","CA"
76101053,"2018-05-01 00:19:04","CA","CA","CA","CA"
76101084,"2018-05-01 00:19:08","US","CA","US","X1"
76101087,"2018-05-01 00:19:08","US","CA","US","X1"
76101036,"2018-05-01 00:19:11","CA","CA","CA","CA"
76101048,"2018-05-01 00:19:12","CA","CA","CA","CA"
76101080,"2018-05-01 00:19:13","CA","CA","CA","CA"
76101081,"2018-05-01 00:19:13","CA","CA","CA","CA"
76101030,"2018-05-01 00:19:16","CA","CA","CA","CA"
76101031,"2018-05-01 00:19:16","US","CA","CA","CA"
76101033,"2018-05-01 00:19:16","US","CA","CA","CA"
76101032,"2018-05-01 00:19:17","CA","CA","CA","CA"
76101034,"2018-05-01 00:19:17","CA","CA","CA","CA"
76101035,"2018-05-01 00:19:35","CA","CA","CA","CA"
76101037,"2018-05-01 00:19:36","FR","US","CA","SE"
76101052,"2018-05-01 00:19:39","CA","CA","CA","CA"
76101051,"2018-05-01 00:19:40","CA","CA","CA","CA"
76101049,"2018-05-01 00:19:42","CA","CA","CA","CA"
76101251,"2018-05-01 00:19:42","CA","CA","CA","CA"
76101256,"2018-05-01 00:19:42","CA","CA","CA","CA"
76101039,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101041,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101044,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101046,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101250,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101255,"2018-05-01 00:19:44","CA","CA","CA","CA"
76101078,"2018-05-01 00:19:46","CA","CA","CA","CA"
76101038,"2018-05-01 00:19:48","CA","CA","CA","CA"
76101043,"2018-05-01 00:19:48","CA","CA","CA","CA"
76101077,"2018-05-01 00:19:48","CA","CA","CA","CA"
76101042,"2018-05-01 00:19:49","CA","CA","CA","CA"
76101047,"2018-05-01 00:19:49","CA","CA","CA","CA"
76101055,"2018-05-01 00:19:50","CA","CA","CA","CA"
76101058,"2018-05-01 00:19:50","CA","CA","CA","CA"
76101075,"2018-05-01 00:19:56","CA","CA","CA","CA"
76101067,"2018-05-01 00:19:57","CA","CA","CA","CA"
76101069,"2018-05-01 00:19:57","CA","CA","CA","CA"
76101072,"2018-05-01 00:19:58","CA","CA","CA","CA"
76101076,"2018-05-01 00:20:00","CA","CA","CA","CA"
76101111,"2018-05-01 00:20:06","CA","CA","CA","CA"
76101071,"2018-05-01 00:20:08","CA","CA","CA","CA"
76101079,"2018-05-01 00:20:08","CA","CA","CA","CA"
76101109,"2018-05-01 00:20:09","CA","CA","CA","CA"
76101106,"2018-05-01 00:20:18","CA","CA","CA","CA"
76101107,"2018-05-01 00:20:18","CA","CA","CA","CA"
76101082,"2018-05-01 00:20:21","US","CA","US","US"
76101083,"2018-05-01 00:20:21","CA","US","US","US"
76101085,"2018-05-01 00:20:21","US","CA","US","US"
76101086,"2018-05-01 00:20:21","CA","US","US","US"
76101095,"2018-05-01 00:20:22","CA","CA","CA","CA"
76101457,"2018-05-01 00:20:30","CA","CA","CA","CA"
76101456,"2018-05-01 00:20:32","CA","CA","CA","CA"
76101099,"2018-05-01 00:20:33","CA","CA","CA","CA"
76101093,"2018-05-01 00:20:34","CA","CA","CA","CA"
76101454,"2018-05-01 00:20:40","CA","CA","CA","CA"
76101459,"2018-05-01 00:20:40","CA","CA","CA","CA"
76101090,"2018-05-01 00:20:42","US","CA","US","CA"
76101092,"2018-05-01 00:20:42","US","CA","US","CA"
76101089,"2018-05-01 00:20:43","CA","US","US","CA"
76101091,"2018-05-01 00:20:43","CA","US","US","CA"
76101144,"2018-05-01 00:20:53","CA","CA","CA","CA"
76101096,"2018-05-01 00:21:19","CA","CA","CA","CA"
76101112,"2018-05-01 00:21:19","CA","CA","CA","CA"
76101097,"2018-05-01 00:21:27","CA","CA","CA","CA"
76101098,"2018-05-01 00:21:27","CA","CA","CA","CA"
76101113,"2018-05-01 00:21:27","CA","CA","CA","CA"
76101115,"2018-05-01 00:21:27","CA","CA","CA","CA"
76101094,"2018-05-01 00:21:28","FR","US","CA","SE"
76101110,"2018-05-01 00:21:39","CA","CA","CA","CA"
76101117,"2018-05-01 00:21:42","CA","CA","CA","CA"
76101133,"2018-05-01 00:21:46","US","CA","US","X1"
76101138,"2018-05-01 00:21:46","US","CA","US","X1"
76101129,"2018-05-01 00:21:47","US","CA","US","X1"
76101130,"2018-05-01 00:21:47","US","CA","US","X1"
76101108,"2018-05-01 00:21:48","CA","CA","CA","CA"
76101145,"2018-05-01 00:21:49","CA","CA","CA","CA"
76101114,"2018-05-01 00:21:50","CA","CA","CA","CA"
76101116,"2018-05-01 00:21:50","CA","CA","CA","CA"
76101131,"2018-05-01 00:21:57","CA","CA","CA","CA"
76101136,"2018-05-01 00:21:57","CA","CA","CA","CA"
76101140,"2018-05-01 00:21:58","CA","CA","CA","CA"
76101142,"2018-05-01 00:21:58","CA","CA","CA","CA"
76101210,"2018-05-01 00:22:03","US","CA","US","X1"
76101213,"2018-05-01 00:22:03","US","CA","US","X1"
76101132,"2018-05-01 00:22:12","CA","US","US","US"
76101137,"2018-05-01 00:22:12","CA","US","US","US"
76101139,"2018-05-01 00:22:13","US","CA","US","US"
76101143,"2018-05-01 00:22:13","US","CA","US","US"
76101146,"2018-05-01 00:22:13","CA","CA","CA","CA"
76101125,"2018-05-01 00:22:14","US","CA","US","US"
76101126,"2018-05-01 00:22:14","CA","US","US","US"
76101127,"2018-05-01 00:22:14","US","CA","US","US"
76101128,"2018-05-01 00:22:14","CA","US","US","US"
76101124,"2018-05-01 00:22:16","CA","CA","CA","CA"
76101118,"2018-05-01 00:22:19","CA","CA","CA","CA"
76101119,"2018-05-01 00:22:19","CA","CA","CA","CA"
76101135,"2018-05-01 00:22:38","CA","CA","CA","CA"
76101134,"2018-05-01 00:22:39","CA","CA","CA","CA"
76101148,"2018-05-01 00:22:41","CA","CA","CA","CA"
76101147,"2018-05-01 00:22:57","CA","CA","CA","X1"
76101141,"2018-05-01 00:23:17","FR","US","CA","SE"
76101201,"2018-05-01 00:23:22","CA","CA","CA","CA"
76101171,"2018-05-01 00:23:23","CA","CA","CA","CA"
76101193,"2018-05-01 00:23:31","CA","CA","CA","CA"
76101197,"2018-05-01 00:23:31","CA","CA","CA","CA"
76101173,"2018-05-01 00:23:32","US","CA","US","US"
76101174,"2018-05-01 00:23:32","US","CA","US","US"
76101156,"2018-05-01 00:23:44","CA","CA","CA","CA"
76101157,"2018-05-01 00:23:44","CA","CA","CA","CA"
76101165,"2018-05-01 00:23:53","CA","CA","CA","CA"
76101169,"2018-05-01 00:23:54","CA","CA","CA","CA"
76101170,"2018-05-01 00:23:54","CA","CA","CA","CA"
76101212,"2018-05-01 00:23:57","CA","US","US","US"
76101214,"2018-05-01 00:23:57","CA","US","US","US"
76101166,"2018-05-01 00:23:59","CA","CA","CA","CA"
76101176,"2018-05-01 00:24:04","CA","CA","CA","CA"
76101386,"2018-05-01 00:24:06","CA","CA","CA","CA"
76101392,"2018-05-01 00:24:07","CA","US","CA","CA"
76101186,"2018-05-01 00:24:22","US","CA","US","X1"
76101190,"2018-05-01 00:24:22","US","CA","US","X1"
76101177,"2018-05-01 00:24:27","CA","CA","CA","CA"
76101164,"2018-05-01 00:24:28","CA","CA","CA","CA"
76101167,"2018-05-01 00:24:30","CA","CA","CA","CA"
76101159,"2018-05-01 00:24:36","CA","CA","CA","CA"
76101162,"2018-05-01 00:24:36","CA","CA","CA","CA"
76101158,"2018-05-01 00:24:37","CA","CA","CA","CA"
76101161,"2018-05-01 00:24:37","CA","CA","CA","CA"
76101168,"2018-05-01 00:24:37","CA","CA","CA","CA"
76101160,"2018-05-01 00:24:39","CA","CA","CA","CA"
76101163,"2018-05-01 00:24:39","CA","CA","CA","CA"
76101180,"2018-05-01 00:24:45","CA","CA","CA","CA"
76101172,"2018-05-01 00:24:47","CA","CA","CA","CA"
76101175,"2018-05-01 00:24:47","CA","CA","CA","CA"
76101178,"2018-05-01 00:24:48","CA","US","CA","CA"
76101181,"2018-05-01 00:24:54","CA","CA","CA","CA"
76101182,"2018-05-01 00:24:54","CA","CA","CA","CA"
76101179,"2018-05-01 00:24:55","CA","US","CA","CA"
76101183,"2018-05-01 00:25:06","FR","US","CA","SE"
76101188,"2018-05-01 00:25:11","CA","US","US","US"
76101191,"2018-05-01 00:25:11","CA","US","US","US"
76101269,"2018-05-01 00:25:12","CA","CA","CA","CA"
76101184,"2018-05-01 00:25:14","CA","CA","CA","CA"
76101185,"2018-05-01 00:25:14","CA","CA","CA","CA"
76101268,"2018-05-01 00:25:14","CA","CA","CA","CA"
76101195,"2018-05-01 00:25:19","CA","CA","CA","CA"
76101199,"2018-05-01 00:25:19","CA","CA","CA","CA"
76101217,"2018-05-01 00:25:19","CA","CA","CA","CA"
76101200,"2018-05-01 00:25:20","CA","CA","CA","CA"
76101202,"2018-05-01 00:25:20","CA","CA","CA","CA"
76101216,"2018-05-01 00:25:21","CA","CA","CA","CA"
76101187,"2018-05-01 00:25:23","CA","CA","CA","CA"
76101189,"2018-05-01 00:25:23","CA","CA","CA","CA"
76101264,"2018-05-01 00:25:23","CA","CA","CA","CA"
76101267,"2018-05-01 00:25:23","CA","CA","CA","CA"
76101192,"2018-05-01 00:25:29","US","CA","US","X1"
76101194,"2018-05-01 00:25:29","US","CA","US","X1"
76101196,"2018-05-01 00:25:29","US","CA","US","X1"
76101198,"2018-05-01 00:25:29","US","CA","US","X1"
76101218,"2018-05-01 00:25:29","CA","CA","CA","CA"
76101219,"2018-05-01 00:25:29","CA","CA","CA","CA"
76101222,"2018-05-01 00:25:30","US","CA","US","X1"
76101225,"2018-05-01 00:25:30","US","CA","US","X1"
76101224,"2018-05-01 00:26:09","CA","CA","CA","CA"
76101227,"2018-05-01 00:26:09","CA","CA","CA","CA"
76101220,"2018-05-01 00:26:18","CA","CA","CA","CA"
76101205,"2018-05-01 00:26:20","CA","CA","CA","CA"
76101206,"2018-05-01 00:26:20","CA","CA","CA","CA"
76101208,"2018-05-01 00:26:20","CA","CA","CA","CA"
76101228,"2018-05-01 00:26:20","CA","CA","CA","CA"
76101237,"2018-05-01 00:26:20","US","CA","US","X1"
76101241,"2018-05-01 00:26:20","US","CA","US","X1"
76101296,"2018-05-01 00:26:21","CA","CA","CA","CA"
76101207,"2018-05-01 00:26:23","CA","CA","CA","CA"
76101209,"2018-05-01 00:26:23","CA","CA","CA","CA"
76101295,"2018-05-01 00:26:23","CA","CA","CA","CA"
76101229,"2018-05-01 00:26:30","US","CA","US","X1"
76101232,"2018-05-01 00:26:30","US","CA","US","X1"
76101211,"2018-05-01 00:26:32","CA","CA","CA","CA"
76101215,"2018-05-01 00:26:32","CA","CA","CA","CA"
76101297,"2018-05-01 00:26:32","CA","CA","CA","CA"
76101298,"2018-05-01 00:26:32","CA","CA","CA","CA"
76101260,"2018-05-01 00:26:35","CA","CA","CA","CA"
76101261,"2018-05-01 00:26:37","CA","CA","CA","CA"
76101254,"2018-05-01 00:26:46","CA","CA","CA","CA"
76101259,"2018-05-01 00:26:46","CA","CA","CA","CA"
76101221,"2018-05-01 00:26:54","FR","US","CA","SE"
76101223,"2018-05-01 00:26:57","CA","US","US","US"
76101226,"2018-05-01 00:26:57","CA","US","US","US"
76101245,"2018-05-01 00:26:59","US","CA","US","X1"
76101247,"2018-05-01 00:26:59","US","CA","US","X1"
76101240,"2018-05-01 00:27:10","CA","US","US","US"
76101244,"2018-05-01 00:27:10","CA","US","US","US"
76101363,"2018-05-01 00:27:15","CA","CA","CA","X1"
76101364,"2018-05-01 00:27:16","CA","CA","CA","X1"
76101252,"2018-05-01 00:27:23","US","CA","US","X1"
76101257,"2018-05-01 00:27:23","US","CA","US","X1"
76101231,"2018-05-01 00:27:24","CA","US","US","US"
76101234,"2018-05-01 00:27:24","CA","US","US","US"
76101246,"2018-05-01 00:27:38","CA","US","US","US"
76101248,"2018-05-01 00:27:38","CA","US","US","US"
76101249,"2018-05-01 00:27:39","CA","CA","CA","X1"
76101262,"2018-05-01 00:27:43","CA","CA","CA","CA"
76101263,"2018-05-01 00:27:44","CA","CA","CA","CA"
76101281,"2018-05-01 00:27:49","CA","CA","CA","X1"
76101279,"2018-05-01 00:27:51","CA","CA","CA","X1"
76101253,"2018-05-01 00:27:53","CA","CA","CA","CA"
76101258,"2018-05-01 00:27:53","CA","CA","CA","CA"
76101305,"2018-05-01 00:27:58","CA","CA","CA","CA"
76101284,"2018-05-01 00:27:59","CA","CA","CA","X1"
76101285,"2018-05-01 00:27:59","CA","CA","CA","X1"
76101306,"2018-05-01 00:28:00","CA","CA","CA","CA"
76101299,"2018-05-01 00:28:06","CA","CA","CA","CA"
76101301,"2018-05-01 00:28:06","CA","CA","CA","CA"
76101300,"2018-05-01 00:28:08","CA","CA","CA","CA"
76101302,"2018-05-01 00:28:08","CA","CA","CA","CA"
76101266,"2018-05-01 00:28:12","FR","US","CA","CA"
76101286,"2018-05-01 00:28:12","FR","US","CA","CA"
76101265,"2018-05-01 00:28:13","FR","US","CA","CA"
76101287,"2018-05-01 00:28:14","FR","US","CA","CA"
76101272,"2018-05-01 00:28:21","US","CA","US","CA"
76101274,"2018-05-01 00:28:21","US","CA","US","CA"
76101271,"2018-05-01 00:28:22","CA","US","US","CA"
76101275,"2018-05-01 00:28:22","CA","US","US","CA"
76101270,"2018-05-01 00:28:34","US","CA","US","X1"
76101273,"2018-05-01 00:28:34","US","CA","US","X1"
76101277,"2018-05-01 00:28:37","US","CA","US","US"
76101278,"2018-05-01 00:28:37","US","CA","US","US"
76101280,"2018-05-01 00:28:40","CA","CA","CA","CA"
76101288,"2018-05-01 00:28:41","CA","CA","CA","CA"
76101289,"2018-05-01 00:28:41","CA","CA","CA","CA"
76101292,"2018-05-01 00:28:46","CA","CA","CA","CA"
76101282,"2018-05-01 00:28:47","CA","CA","X1","CA"
76101283,"2018-05-01 00:28:47","CA","CA","CA","CA"
76101276,"2018-05-01 00:28:48","FR","US","CA","SE"
76101293,"2018-05-01 00:28:49","CA","CA","CA","CA"
76101290,"2018-05-01 00:28:52","CA","CA","CA","CA"
76101291,"2018-05-01 00:28:57","CA","CA","CA","CA"
76101294,"2018-05-01 00:28:57","CA","CA","CA","CA"
76101320,"2018-05-01 00:29:08","US","CA","US","X1"
76101321,"2018-05-01 00:29:08","US","CA","US","X1"
76101309,"2018-05-01 00:29:42","CA","CA","CA","CA"
76101311,"2018-05-01 00:29:43","CA","CA","CA","CA"
76101348,"2018-05-01 00:29:54","CA","CA","CA","CA"
76101349,"2018-05-01 00:29:56","CA","CA","CA","CA"
76101350,"2018-05-01 00:30:05","CA","CA","CA","CA"
76101351,"2018-05-01 00:30:05","CA","CA","CA","CA"
76101312,"2018-05-01 00:30:09","US","CA","CA","CA"
76101313,"2018-05-01 00:30:11","CA","CA","CA","CA"
76101310,"2018-05-01 00:30:19","CA","CA","CA","CA"
76101314,"2018-05-01 00:30:19","CA","CA","CA","CA"
76101316,"2018-05-01 00:30:19","CA","CA","CA","CA"
76101318,"2018-05-01 00:30:19","CA","CA","CA","CA"
