,Unnamed: 0,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,sipcallerasn,sipcallerasorg,sipcalledasn,sipcalledasorg,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg,caller_city_asn,called_city_asn
26,28,76101561,2018-05-01 00:45:54,2018-05-01 00:47:41,107,91,2,2,user_t,sanitized,t_resu,sanitized,sanitized,151969,sanitized,969151,3349638548,1945,3227975505,7000,caller,3,1,200,0,131072,0,1,0,0,3349638548,3227975507,5218,5219,0,0,3731,2,11,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,11,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,,,,,,,,,,,2,6,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
27,29,76104379,2018-05-01 10:58:04,2018-05-01 10:58:11,7,4,3,3,user_t,sanitized,t_resu,sanitized,sanitized,519374,sanitized,473915,3349638548,1945,3227975507,11000,caller,3,1,200,0,33685504,1,0,0,0,3349638548,3227975507,194,196,0,0,3731,2,13,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,13,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,,,,,,,,,,,3,6,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.83,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
28,30,76101565,2018-05-01 00:45:54,2018-05-01 00:47:41,107,91,2,2,user_t,sanitized,t_resu,sanitized,sanitized,151969,sanitized,969151,3349638548,1945,3227975507,11000,caller,3,1,200,0,33685504,0,1,0,0,3349638548,3227975507,5219,5220,1,0,3731,2,11,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,11,45,45,45,19,19,0,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.83,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
29,31,76104381,2018-05-01 10:58:04,2018-05-01 10:58:11,7,4,3,3,user_t,sanitized,t_resu,sanitized,sanitized,519374,sanitized,473915,3349638548,1945,3227975505,7000,caller,3,1,200,0,131072,1,0,0,0,3349638548,3227975507,193,196,0,0,3731,2,13,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,13,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,,,,,,,,,,,3,7,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
30,32,76104658,2018-05-01 11:09:50,2018-05-01 11:10:33,43,19,7,7,user_t,sanitized,t_resu,sanitized,sanitized,141689,sanitized,986141,3349638548,1945,3227975506,11000,caller,3,1,200,0,33685504,1,0,0,0,3349638548,3227975506,1796,1797,0,0,3731,2,17,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,17,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.82,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
31,33,76104661,2018-05-01 11:09:50,2018-05-01 11:10:33,43,19,7,7,user_t,sanitized,t_resu,sanitized,sanitized,141689,sanitized,986141,3349638548,1945,3227975505,7000,caller,3,1,200,0,131072,1,0,0,0,3349638548,3227975506,1795,1796,0,0,3731,2,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,17,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
32,34,76101614,2018-05-01 00:47:51,2018-05-01 00:50:39,168,150,3,3,user_t,sanitized,t_resu,sanitized,sanitized,519923,sanitized,329915,3349638548,1945,3227975506,11000,caller,3,1,200,0,33685504,1,0,0,0,3349638548,3227975506,8212,8215,0,0,3731,2,12,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,12,45,45,45,0,0,0,60,60,0,6000,6000,0,1,1,0,,,0,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,42,20,20,,199.167.109.148,192.102.255.82,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
33,35,76101616,2018-05-01 00:47:51,2018-05-01 00:50:39,168,150,3,3,user_t,sanitized,t_resu,sanitized,sanitized,519923,sanitized,329915,3349638548,1945,3227975505,7000,caller,3,1,200,0,131072,1,0,0,0,3349638548,3227975506,8193,8192,0,0,3731,2,12,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,1,1,0,12,45,45,45,0,0,0,60,60,0,6000,6000,0,1,1,0,,,0,802,,,,,,,,,,,,,,,,,2,6,45,45,45,45,45,42,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
34,36,76104699,2018-05-01 11:11:50,2018-05-01 11:12:09,19,6,8,8,user_t,sanitized,t_resu,sanitized,sanitized,519270,sanitized,72915,3349638548,1945,3227975507,11000,caller,3,1,200,0,33685504,0,1,0,0,3349638548,3227975507,573,571,0,0,3731,2,16,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,16,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,,,,,,,,,,,4,7,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.83,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
35,37,76104701,2018-05-01 11:11:50,2018-05-01 11:12:09,19,6,8,8,user_t,sanitized,t_resu,sanitized,sanitized,519270,sanitized,72915,3349638548,1945,3227975505,7000,caller,3,1,200,0,131072,0,1,0,0,3349638548,3227975507,571,571,0,0,3731,2,16,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,16,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,,,,,,,,,,,4,8,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
36,38,76105907,2018-05-01 11:46:39,2018-05-01 11:47:02,23,12,3,3,user_s,sanitized,s_resu,sanitized,sanitized,170544,sanitized,445071,3349638548,1948,3227975505,7000,callee,3,1,200,0,131072,2,0,0,0,3349638548,3227975506,562,992,0,0,3531,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,5,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,,,,,,,,,,3,6,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.81,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
37,39,76105908,2018-05-01 11:46:39,2018-05-01 11:47:02,23,12,3,3,user_s,sanitized,s_resu,sanitized,sanitized,170544,sanitized,445071,3349638548,1948,3227975506,11000,callee,3,1,200,0,33685504,2,0,0,0,3349638548,3227975506,562,993,0,0,3531,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,5,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,,,,,,,,,,3,5,45,45,45,45,45,45,20,20,,199.167.109.148,192.102.255.82,43.6564,43.6319,-79.386,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Toronto,
38,40,76100771,2018-05-01 00:07:21,2018-05-01 00:10:19,178,173,4,4,100ds,sanitized,sd001,sanitized,sanitized,604685,sanitized,586406,2919736882,5060,3227975250,11000,caller,3,1,200,0,33697280,1,0,335,335,2919736882,3227975250,8694,8689,0,0,3987,2,30,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,2,0,0,335,30,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,501,,255,,255,,,,,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,174.7.166.50,192.102.254.82,49.299,43.6319,-123.1408,-79.3716,6327,Shaw Communications Inc.,395152,CloudPBX,6327,Shaw Communications Inc.,395152,CloudPBX,Vancouver,
39,41,76101073,2018-05-01 00:16:48,2018-05-01 00:20:21,213,201,2,2,100ds,sanitized,sd001,sanitized,sanitized,604889,sanitized,988406,2919736882,5060,3227975250,11000,caller,3,1,200,0,33697280,1,0,335,335,2919736882,3227975250,10545,10549,0,1,3987,2,26,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,2,0,0,335,26,45,45,45,9,0,9,0,0,0,0,0,0,0,0,0,0,2,1,501,,255,,255,,,,,,,,,,,,,1,4,45,45,45,45,45,45,20,20,,174.7.166.50,192.102.254.82,49.299,43.6319,-123.1408,-79.3716,6327,Shaw Communications Inc.,395152,CloudPBX,6327,Shaw Communications Inc.,395152,CloudPBX,Vancouver,
40,42,76108312,2018-05-01 12:17:21,2018-05-01 12:18:07,46,44,2,2,user_n,sanitized,n_resu,sanitized,sanitized,*98,sanitized,89*,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,1,0,316,316,2479012700,3227975507,2203,2207,0,0,3452,2,25,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,25,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,802,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,15,13,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
41,43,76108325,2018-05-01 12:17:21,2018-05-01 12:18:07,46,44,2,2,user_n,sanitized,n_resu,sanitized,sanitized,*98,sanitized,89*,2479012700,1040,3227975507,11000,caller,3,1,200,0,33685504,1,0,316,316,2479012700,3227975507,2203,2208,0,0,3452,2,25,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,25,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,801,,,,,,,,,,,,,,,,,2,3,45,45,45,45,45,45,15,13,,147.194.187.92,192.102.255.83,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
42,44,76108600,2018-05-01 12:19:35,2018-05-01 12:20:43,68,42,2,2,user_n,sanitized,n_resu,sanitized,sanitized,141645,sanitized,546141,2479012700,1040,3227975507,11000,caller,3,1,200,0,33685504,2,0,316,316,2479012700,3227975507,2081,3300,0,0,3452,2,24,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,801,,,,,,,,,,,,,,,,,2,4,45,45,45,45,45,45,13,15,,147.194.187.92,192.102.255.83,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
43,45,76108856,2018-05-01 12:22:31,2018-05-01 12:23:55,84,72,2,2,user_n,sanitized,n_resu,sanitized,sanitized,164764,sanitized,467461,2479012700,1040,3227975507,11000,callee,3,1,200,0,33685504,2,0,316,316,2479012700,3227975507,3550,4081,0,0,3452,2,24,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,167,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,801,,,,,,,16,,,,,,,,,,2,5,45,45,45,45,45,45,13,15,,147.194.187.92,192.102.255.83,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
44,46,76108605,2018-05-01 12:19:35,2018-05-01 12:20:43,68,42,2,2,user_n,sanitized,n_resu,sanitized,sanitized,141645,sanitized,546141,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,2,0,316,316,2479012700,3227975507,2081,3299,0,0,3452,2,24,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,802,,,,,,,,,,,,,,,,,2,8,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
45,47,76108873,2018-05-01 12:22:31,2018-05-01 12:23:55,84,72,2,2,user_n,sanitized,n_resu,sanitized,sanitized,164764,sanitized,467461,2479012700,1040,3227975504,7000,callee,3,1,200,0,131072,2,0,316,316,2479012700,3227975507,3550,4080,0,0,3452,2,24,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,167,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,802,,,,,,,16,,,,,,,,,,2,5,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
46,48,76109390,2018-05-01 12:24:06,2018-05-01 12:27:34,208,195,2,2,user_n,sanitized,n_resu,sanitized,sanitized,705720,sanitized,27507,2479012700,1040,3227975507,11000,caller,3,1,200,0,33685504,2,0,316,316,2479012700,3227975507,9709,10287,0,1,3452,2,24,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,167,0,0,316,24,45,45,45,10,0,10,0,0,0,0,0,0,0,0,0,0,167,1,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.83,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
47,49,76109401,2018-05-01 12:24:06,2018-05-01 12:27:34,208,195,2,2,user_n,sanitized,n_resu,sanitized,sanitized,705720,sanitized,27507,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,2,0,316,316,2479012700,3227975507,9708,10287,0,0,3452,2,24,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,167,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,802,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,13,18,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
48,50,76108421,2018-05-01 12:18:27,2018-05-01 12:19:24,57,15,12,12,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975506,11000,caller,3,1,200,0,33685504,1,0,316,316,2479012700,3227975506,1498,2249,0,1,3452,2,24,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,24,45,45,45,44,0,44,0,0,0,0,0,0,0,0,0,0,166,1,801,,,,,,,,,,,,,,,,,2,4,45,45,45,45,45,45,13,15,,147.194.187.92,192.102.255.82,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
49,51,76108696,2018-05-01 12:20:53,2018-05-01 12:22:10,77,43,4,4,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975506,11000,caller,3,1,200,0,33685504,2,0,316,316,2479012700,3227975506,2112,3636,3,0,3452,2,24,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,17,167,0,0,316,24,45,45,45,142,142,0,0,0,0,0,0,0,0,0,0,0,167,3,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,13,15,,147.194.187.92,192.102.255.82,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
50,52,76108701,2018-05-01 12:20:53,2018-05-01 12:22:10,77,43,4,4,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,2,0,316,316,2479012700,3227975506,2115,3635,0,0,3452,2,24,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,17,167,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,802,,,,,,,,,,,,,,,,,2,6,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
51,53,76108452,2018-05-01 12:18:27,2018-05-01 12:19:24,57,15,12,12,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,1,0,316,316,2479012700,3227975506,1497,2249,0,0,3452,2,24,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,16,166,0,0,316,24,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,802,,,,,,,,,,,,,,,,,1,5,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
52,54,76110327,2018-05-01 12:36:17,2018-05-01 12:37:00,43,9,4,4,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975506,11000,caller,3,1,200,0,33685504,1,0,316,316,2479012700,3227975506,1497,1972,0,0,3452,2,25,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,17,167,0,0,316,25,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,801,,,,,,,,,,,,,,,,,1,4,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.82,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
53,55,76110334,2018-05-01 12:36:17,2018-05-01 12:37:00,43,9,4,4,user_n,sanitized,n_resu,sanitized,sanitized,190520,sanitized,25091,2479012700,1040,3227975504,7000,caller,3,1,200,0,131072,1,0,316,316,2479012700,3227975506,1496,1972,0,0,3452,2,25,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,17,167,0,0,316,25,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,802,,,,,,,,,,,,,,,,,1,5,45,45,45,45,45,45,13,16,,147.194.187.92,192.102.255.80,44.0168,43.6319,-78.3995,-79.3716,15128,Comwave Telecom Inc.,393755,CloudPBX,15128,Comwave Telecom Inc.,393755,CloudPBX,Port Hope,
54,56,76101418,2018-05-01 00:37:36,2018-05-01 00:37:41,5,4,1,1,snixon,sanitized,noxins,sanitized,sanitized,*73,sanitized,37*,3091347451,55135,3227975251,11000,callee,3,1,200,0,33685504,1,0,9,9,3091347451,3227975251,184,186,0,0,2810,2,18,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,19,105,0,0,9,18,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,501,,255,,255,,,16,21,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,184.66.55.251,192.102.254.83,48.4765,43.6319,-123.3145,-79.3716,6327,Shaw Communications Inc.,395152,CloudPBX,6327,Shaw Communications Inc.,395152,CloudPBX,Victoria,
55,73,76101495,2018-05-01 00:15:23,2018-05-01 00:43:43,1700,1688,4,4,user_m,sanitized,m_resu,sanitized,sanitized,519923,sanitized,329915,1176754522,1026,3227975506,11000,caller,3,1,200,0,33685504,4,3,0,0,1176754522,3227975506,81016,81006,5,2,3741,2,32,1,13,2,5,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,1964,96,,,0,32,45,45,45,6,6,2,440,440,0,6286,6286,0,7,7,0,0,96,5,801,,,,,,,,,,,,,,,,,3,6,45,45,45,45,45,45,20,20,,70.35.217.90,192.102.255.82,44.25,43.6319,-80.55,-79.3716,22652,Fibrenoire Inc.,393755,CloudPBX,22652,Fibrenoire Inc.,393755,CloudPBX,Flesherton,
